0,21,0.096117
1,21,0.087017
0,21,0.100644
0,21,0.100996
0,21,0.087267
0,21,0.104998
0,21,0.091503
0,21,0.114531
1,21,0.109352
0,21,0.110710
0,21,0.096046
0,21,0.096996
0,21,0.108574
0,21,0.078866
0,21,0.095003
0,21,0.105723
0,21,0.094831
0,21,0.096542
0,21,0.102327
0,21,0.097965
0,21,0.085327
0,21,0.099039
0,21,0.096982
0,21,0.096293
0,21,0.077781
0,21,0.105386
0,21,0.086882
0,21,0.090758
0,21,0.135609
0,21,0.108944
0,21,0.087885
0,21,0.105997
0,21,0.079015
0,21,0.087194
0,21,0.120653
1,21,0.093378
0,21,0.102452
0,21,0.095660
0,21,0.091758
0,21,0.091682
0,21,0.099598
0,21,0.098181
0,21,0.086161
0,21,0.105346
0,21,0.114004
0,21,0.095563
0,21,0.096695
0,21,0.113495
0,21,0.090665
0,21,0.099257
1,21,0.110749
0,21,0.086275
0,21,0.097382
0,21,0.096817
0,21,0.090794
0,21,0.098854
0,21,0.099100
0,21,0.096845
0,21,0.100288
0,21,0.098036
0,21,0.079080
0,21,0.088023
0,21,0.101033
0,21,0.089322
0,21,0.089091
0,21,0.108097
0,21,0.091016
0,21,0.099347
0,21,0.094382
0,21,0.102141
0,21,0.100260
0,21,0.106176
0,21,0.083164
0,21,0.095084
0,21,0.093854
0,21,0.089901
0,21,0.080327
0,21,0.092387
0,21,0.090166
0,21,0.095164
0,21,0.111330
0,21,0.085895
0,21,0.116223
0,21,0.105494
0,21,0.116268
0,21,0.083262
0,21,0.083277
0,21,0.088718
0,21,0.116558
0,21,0.094205
0,21,0.079748
0,21,0.092155
0,21,0.084216
0,21,0.094851
0,21,0.093761
0,21,0.101035
0,21,0.092393
0,21,0.084847
0,21,0.108795
0,21,0.089578
